34626,Man from the Stars,4.37,2689,1,2013,"{12,25,7}",3,7,0,10,8,2,0,0,6,9
29480,Paradise Ranch,3.54,191,1,2011,"{10,7,104,1,6}",0,0,0,0,0,0,5,3,8,6
31762,B.A.P's Killing Camp,4.38,190,1,2012,"{37,1}",0,0,0,4,0,0,0,0,9,0
42125,NO.MERCY (???),4.26,190,1,2014,"{11,96}",7,0,0,0,9,0,0,0,2,0
52003,Introverted Boss,3.7,190,1,2017,"{1,7}",0,0,0,0,9,7,8,9,7,10
32475,SHINee One Fine Day,4.66,186,1,2013,"{37,50}",0,0,0,0,8,0,0,0,9,4
38570,5 Minute Before Chaos,4.58,186,1,2014,"{37,1,38,32}",0,0,0,0,7,0,0,0,9,5
48185,MONSTA X's Right Now,4.73,186,1,2016,\N,0,0,0,0,7,0,0,0,9,5
48474,Choco Bank,3.97,185,1,2016,"{6,7,1}",7,9,9,8,6,5,3,8,1,1
41634,"Persevere, Goo Hae Ra",3.77,183,1,2015,"{32,7}",2,9,6,7,5,9,10,3,1,0
48579,Marriage Contract,4.18,181,1,2016,"{7,6}",4,9,10,3,4,10,3,0,5,3
34226,God's Quiz,4.49,180,4,2010,"{35,25,28}",0,0,0,10,10,10,0,4,3,8
32418,Warrior Baek Dong Soo,4.16,179,1,2011,"{6,4}",0,10,3,3,9,10,3,8,8,10
33519,Bridal Mask,4.1,179,1,2012,"{4,45,6}",0,7,0,0,8,9,0,10,6,9
35443,K-pop Star,4.16,179,4,2011,\N,0,0,0,0,10,0,0,0,0,0
37155,Showtime: Burning the Beast,4.55,178,1,2014,"{34,48,32,1,37}",3,1,2,6,5,2,10,1,0,7
45328,INFINITE Showtime,4.71,178,1,2015,\N,4,4,5,9,6,3,1,9,1,7
33730,When a Man Loves,3.64,176,1,2013,"{7,6}",6,0,0,0,6,8,9,9,5,3
34877,"King of Baking, Kim Tak Goo",4.15,176,1,2010,"{7,113,6,10}",0,0,0,0,10,4,0,0,9,2
32345,"You're the Best, Lee Soon Shin",3.7,175,1,2013,"{10,1}",0,0,0,0,5,5,8,3,3,10
48352,High-end Crush,3.98,175,1,2015,"{6,7}",5,5,9,1,9,4,1,5,10,2
42965,A Divorce Lawyer in Love,3.57,174,1,2015,"{7,6,1}",5,0,3,0,2,6,6,3,2,4
39538,90:2014,4.03,173,1,2014,"{37,32}",2,5,7,6,5,10,7,10,6,9
38017,Finding True Love,3.82,172,1,2014,"{7,1}",4,0,2,8,1,5,3,10,8,0
41678,Spy (SK),3.39,172,1,2015,"{4,10,7,26}",3,5,10,6,8,6,2,2,4,6
33131,"Jang Ok Jung, Living in Love",4.23,171,1,2013,"{6,7,45}",0,10,0,0,10,10,7,6,1,5
30788,Can You Hear My Heart?,3.97,170,1,2011,"{10,7,6}",3,0,4,0,8,2,10,0,6,8
38547,The Three Musketeers (SK),3.87,169,3,2014,"{45,7,36,5,4,6}",4,1,10,7,3,1,3,1,8,2
31360,Ta-Dah! It's B.A.P,4.19,162,1,2012,"{54,1}",0,0,0,8,8,0,0,0,9,0
36056,Mimi,3.78,162,1,2014,{7},0,0,0,0,8,8,5,0,7,1
48266,Produce 101,4.02,160,1,2016,\N,5,2,0,1,7,0,3,6,10,1
49199,Half-moon Friends,4.82,158,1,2016,\N,4,5,3,2,5,8,2,0,0,0
35352,Hello Baby,4.2,157,7,2009,"{10,1,18,37}",0,0,0,0,10,0,0,0,9,0
34025,The Secret Angel,3.55,156,1,2012,"{7,6,1,12,25}",0,0,0,10,6,6,0,8,0,3
44609,"Noble, My Love",4.03,156,1,2015,"{6,7}",1,4,8,7,4,1,0,9,4,4
48789,Celebrity Bromance,4.47,155,1,2016,\N,2,3,1,9,7,3,3,5,1,5
2559,Princess Hours,3.84,154,1,2006,{6},2,1,4,8,10,6,6,7,2,0
37248,Grandpas Over Flowers Investigation Team,4.08,154,1,2014,"{28,1}",0,1,8,9,4,9,8,6,3,9
51441,"Romantic Doctor, Teacher Kim",4.2,154,1,2016,"{7,35,6}",6,0,0,0,9,0,0,0,0,0
47641,Goodbye Mr. Black,3.65,151,1,2016,"{26,6,7}",5,3,1,0,5,10,3,10,8,2
37706,After School Club,3.86,149,1,2013,"{1,32,54,38,37}",0,4,2,6,0,3,6,9,3,0
32065,Family Outing,4.47,148,2,2008,{1},0,0,0,0,8,0,0,0,8,0
36061,Three Days,3.94,148,1,2014,"{26,7,36,25,28,4}",0,0,0,0,7,10,0,6,0,6
43082,Vampire's Flower,3.31,147,1,2014,"{12,6}",4,2,3,9,4,0,9,9,10,6
1352,Goong S,3.3,146,1,2007,"{6,1}",3,1,0,8,3,10,6,3,4,9
39458,Valid Love,3.38,146,1,2014,{7},0,1,2,9,2,0,10,7,2,1
48764,Jackpot,3.96,145,1,2016,"{45,6}",4,0,0,7,3,10,1,1,4,2
49123,NCT Life,4.52,145,4,2016,\N,5,0,3,7,3,2,3,8,6,10
49650,Wanted,4.39,144,1,2016,"{28,6,26,4}",0,0,0,0,6,7,0,0,0,0
34034,Cheo Yong,3.8,143,2,2014,"{26,30,28,4}",0,0,0,10,9,9,0,8,5,3
42793,Fluttering India,4.36,143,1,2015,"{50,37}",2,3,2,5,4,2,8,4,3,5
35052,One Well-Raised Daughter,3.81,142,1,2013,"{7,10}",6,0,6,0,6,0,4,1,4,0
15340,Hwang Jin Yi,4.57,141,1,2006,"{6,45}",4,3,0,2,5,4,8,0,7,6
42750,Missing Noir M,4.27,140,1,2015,"{4,26,28}",5,0,0,8,8,6,9,10,10,3
32055,Us & Them,3.32,138,1,2014,{1},3,2,8,6,10,3,5,6,2,10
37723,Wild Romance,3.76,137,1,2012,"{26,1,6,7}",5,2,9,2,10,5,10,10,3,10
42311,VIXX One Fine Day,4.59,137,1,2015,"{34,37,1}",2,0,10,4,7,7,8,6,6,0
35725,The thousandth man,3.51,136,1,2012,"{6,12,7}",0,2,0,8,0,4,0,3,7,8
32858,Barefoot Friends,3.69,135,1,2013,"{50,37,1}",0,0,0,0,8,0,0,0,8,0
31588,Vampire idol,3.87,134,1,2011,"{1,12}",9,0,0,10,5,0,9,0,7,4
38561,The Return of Superman,4.42,134,1,2013,"{1,10,18,37}",2,0,5,3,0,0,8,10,8,10
43636,Hidden Identity,3.91,134,1,2015,"{4,26,28}",0,4,3,2,1,9,1,8,9,9
32444,The Queen's Classroom,4.18,133,1,2013,"{18,2,6,1}",10,2,0,0,7,7,0,0,8,0
39387,Mr. Baek,3.86,133,1,2014,\N,3,4,4,8,7,10,4,0,9,2
12050,Autumn in My Heart,3.94,132,1,2000,"{6,7,10}",3,0,3,2,4,6,1,0,0,10
33915,Operation Proposal,3.52,131,1,2012,"{7,6,12}",6,0,0,6,0,5,7,0,8,6
2715,"Sassy Girl, Chun-hyang",3.81,130,1,2005,"{1,6}",3,2,5,1,5,1,4,0,4,5
32878,Îíà - ïðîñòî íå÷òî / She is WOW,3.3,130,1,2013,"{1,6,7,28}",8,0,0,0,7,7,0,5,6,2
39551,"I Do, I Do",3.61,130,1,2012,"{1,7}",5,3,2,1,4,2,4,3,1,2
36796,Hello My Teacher,3.85,128,1,2005,"{1,7,6}",10,0,0,0,8,4,2,2,7,8
39605,Rookie King: Channel Bangtan,4.6,128,1,2013,"{37,2}",5,1,1,9,10,1,9,7,3,7
6655,"Que Sera, Sera",3.78,126,1,2007,"{7,6}",0,4,5,1,4,0,6,8,6,8
28156,Ghost,4.3,126,1,2002,{6},5,2,5,9,1,10,4,10,7,0
43231,The Girl at Midnight,3.72,126,1,2015,"{7,1}",3,1,1,1,4,10,5,7,7,7
43442,My Love Eun Dong,3.86,125,1,2015,"{6,7}",1,1,4,2,0,3,6,7,4,0
41867,Shine or Go Crazy,3.93,124,1,2015,"{45,7,12,6}",3,2,1,4,4,7,9,9,0,3
29603,Gyeoul Yeonga,3.95,122,1,2009,"{7,29,6}",6,0,0,0,0,9,0,5,7,10
37640,The Joseon Shooter,3.72,122,1,2014,"{7,45,6}",5,8,1,0,10,9,4,4,1,2
31633,Baby-faced Beauty,3.37,119,1,2011,"{7,1,6}",0,0,0,0,10,3,5,0,6,0
33729,Yoo-ryeong,4.46,119,1,2012,"{36,6,28,4}",0,0,0,0,8,10,0,8,0,7
51586,Voice,4.71,118,1,2017,"{28,26}",0,0,0,0,9,9,0,9,5,0
27299,New Tales of Gisaeng,4.11,115,1,2011,"{6,7}",5,3,0,2,7,4,2,2,0,3
44124,Mrs. Cop,4.03,115,2,2015,"{26,28,6}",4,4,1,2,9,6,6,7,3,10
33059,You Are My Oppa,3.96,113,1,2010,"{1,37,34}",0,0,0,0,9,0,8,0,7,0
32458,Scandal (SK),4.11,112,1,2013,"{7,28,6}",1,0,0,0,0,10,0,8,4,10
36946,Big Man,3.52,112,1,2014,"{26,7,6}",0,6,4,0,5,1,0,0,8,5
29553,Obstetrics and Gynecology Doctors,4.05,111,1,2010,"{6,35}",0,0,0,0,10,6,0,4,7,8
30819,Queen of Ambition,3.74,111,1,2013,"{31,36,6,7}",0,0,0,0,6,6,9,10,0,9
32945,The Painter of the Wind,4.02,110,1,2008,"{45,6,7}",0,10,0,0,10,0,6,1,7,5
34075,Waiting for Love,4.03,110,1,2013,"{7,6}",8,0,0,0,5,5,3,0,7,6
39596,The King's Face,3.41,108,1,2014,"{6,7,26,45}",10,0,0,2,4,0,5,8,1,5
32457,"The Goddess of Fire, Jung-Yi",3.81,107,1,2013,"{45,7}",0,10,0,0,10,2,0,1,5,1
34074,Suspicious Housekeeper,3.96,106,1,2013,{6},0,0,0,3,5,9,0,8,1,10
2294,The Legend,4.27,105,1,2007,"{5,12,6}",2,0,7,3,1,3,3,0,6,0
6173,Winter Sonata,3.87,105,1,2002,"{6,7}",9,4,8,8,3,10,6,7,3,2
48633,Falling for Challenge,4.18,105,1,2015,\N,5,6,3,3,3,1,5,8,6,10
30501,Padam Padam: The Sound of His and Her Heartbeats,3.94,104,1,2011,"{7,12}",0,0,0,5,7,10,0,9,9,10
34272,City Hall (2009),4.08,104,1,2009,{7},0,0,0,0,10,8,0,0,5,7
43497,My Beautiful Bride,3.95,104,1,2015,"{26,25,28,4}",4,7,3,7,0,2,3,6,3,2
6788,"18, 29",3.77,103,1,2005,"{6,1}",5,0,1,4,4,3,5,3,4,4
51885,The Miracle,3.78,102,1,2016,"{12,7,10}",0,0,0,10,0,0,7,0,0,0
1854,"Yu-hee, the Witch",3.38,101,1,2007,"{6,1,7}",2,2,4,4,0,3,0,0,2,0
36207,VIXX MyDol,4.23,101,1,2012,"{32,37,96}",0,0,0,0,10,0,0,0,7,0
45163,Secret Message,3.82,100,1,2015,\N,2,0,2,1,0,0,4,3,4,1
43529,4 Things Show,4.34,99,2,2014,"{54,34,37}",0,1,1,2,1,2,2,5,5,0
48627,No Mercy,4.48,99,1,2014,{32},0,1,4,5,4,1,4,5,2,1
41984,2NE1 TV,4.19,98,3,2009,{37},2,2,3,2,0,0,2,3,0,1
34605,Golden Rainbow,3.92,97,1,2013,"{7,6,10}",0,0,0,0,5,5,10,10,9,4
35861,Special Affairs Team TEN,4.15,97,2,2011,"{4,26,28}",0,0,0,0,9,9,0,6,6,7
44477,Six Flying Dragons,4.59,97,1,2015,"{4,45,6}",3,7,2,2,4,2,3,5,7,3
4734,The Man of the Vineyard,3.93,96,1,2006,{6},5,5,0,6,1,3,4,0,1,3
43584,Seventeen Project,4.2,96,1,2015,"{32,37,2}",0,2,5,2,4,2,2,7,6,1
28083,May Queen,4.42,95,1,2012,"{6,7,10}",4,2,4,2,3,2,4,7,7,1
42771,Let’s Eat 2,3.98,95,2,2015,"{6,1,7}",7,5,6,5,7,7,7,0,5,5
43957,I Order For You,3.79,95,1,2015,"{7,1,56}",0,1,2,3,0,5,3,3,2,4
37166,A New Leaf,3.28,94,1,2014,"{7,6}",5,7,0,4,6,5,6,3,2,3
37852,Jessica & Krystal,4.26,94,1,2014,"{10,37,7}",5,0,6,0,0,2,1,4,7,0
45263,Boys Over Flowers,4.27,94,1,2009,"{6,7,1}",2,2,3,5,4,0,6,0,6,0
23153,Star King (???),4.13,93,1,2007,"{18,11,32,10,38,37}",0,1,2,4,1,4,6,6,1,7
24486,I Am Sam,3.17,93,1,2007,"{7,1,6}",4,6,2,0,4,3,1,2,0,4
42189,Heard It Through the Grapevine,4.16,92,1,2015,"{6,10,1}",5,3,1,4,3,6,3,1,7,2
42732,Idol Star Athletics Championships,4,92,1,2010,"{44,37}",3,3,4,7,4,5,4,5,4,0
43795,King of Mask Singer,4.41,92,1,2015,"{37,32}",3,1,2,6,2,3,1,2,0,1
37646,Secret Love - Kara,3.83,91,1,2014,{7},4,5,1,3,5,7,6,2,1,1
42845,VIXX TV,4.58,91,2,2012,"{34,37}",6,4,4,3,0,5,7,0,2,5
1922,Jewel in the Palace,4.39,90,1,2003,"{6,35,7,45}",1,2,4,5,2,5,6,2,2,2
38096,B.A.P Attack!,4.6,90,1,2014,"{37,50}",4,5,3,1,5,7,3,2,6,7
6333,Snow White,3.4,86,1,2004,"{7,1,6}",3,5,0,6,6,3,5,1,3,6
29488,A Thousand Kisses,3.6,85,1,2011,"{7,6}",0,0,0,0,8,6,6,3,5,2
43018,Dr. Mo Clinic,3.51,85,1,2015,"{1,7}",3,1,5,4,1,3,2,0,1,4
51274,My Wife's Having an Affair This Week,3.88,85,1,2016,"{6,7,1}",0,0,0,0,1,0,0,0,2,0
24480,Haru : An Unforgettable Day in Korea,3.59,84,1,2010,"{7,4,1,6,32}",0,5,1,3,7,3,4,0,2,5
36099,Adolescence Medley,3.75,83,1,2013,"{7,6,1}",10,0,0,0,0,0,2,2,9,7
7940,Dal Ja's Spring,3.94,82,1,2007,"{1,7,6}",4,1,5,2,4,2,4,1,6,5
9935,All In,4.17,82,1,2003,"{28,6,4}",4,7,1,7,1,0,1,2,2,7
32738,Her Legend,3.73,82,1,2013,"{6,7}",3,0,0,0,4,1,10,4,7,5
35019,Cain and Abel,4.09,82,1,2009,"{7,6,4,35}",0,2,0,0,7,9,3,9,4,10
36023,My name is Kim Sam Soon,4.04,82,1,2005,"{7,1,6}",0,0,0,0,10,0,10,0,5,0
38180,We Got Married: Global Edition,3.78,82,2,2013,{7},1,0,0,0,6,7,2,6,7,0
51557,GOT7's Hard Carry,4.76,82,1,2016,\N,5,6,5,7,2,7,7,7,3,5
43210,Masked Prosecutor,3.24,81,1,2015,"{4,6,7,1}",5,7,0,1,1,5,2,0,5,1
43353,Love Cells,3.55,81,2,2011,"{7,1,12}",1,7,6,1,6,0,5,4,1,6
52342,The Universe's Star,4.29,81,1,2017,"{12,7}",1,0,0,10,0,0,0,0,6,0
42564,Super Daddy Yeol,3.7,80,1,2015,"{10,1,6}",6,2,1,6,3,5,5,0,0,2
43335,Problematic Men (?????),4.41,80,1,2015,"{92,37}",3,7,3,1,2,7,6,5,5,7
32196,Ojakkyo Brothers,3.89,79,1,2011,"{7,10}",0,0,0,3,5,8,0,6,3,10
31612,Shinhwa Broadcast,4.65,78,2,2012,"{1,37}",0,0,0,0,9,0,0,0,10,0
38769,Queen Seon Deok,3.94,77,1,2009,"{45,6,7}",2,1,1,5,3,1,7,6,6,7
51919,Solomon's Perjury,4.36,77,1,2016,"{28,25,114}",9,0,0,0,6,10,0,3,2,0
42094,VIXX File,4.44,76,1,2013,{37},2,5,5,3,2,2,3,7,7,1
42544,VIXX Plan V Diary,4.58,75,1,2013,"{1,37}",5,5,5,3,1,4,1,4,0,6
8871,Something About 1%,3.16,74,1,2003,"{1,6}",4,3,5,7,7,2,3,0,1,1
32955,Miss Ripley,3.5,74,1,2011,"{6,7}",6,0,0,0,6,6,6,7,3,10
52201,Defendant,4.65,74,1,2017,"{114,26}",0,0,0,0,8,10,0,2,0,1
29171,Stars Falling From the Sky,3.74,73,1,2010,"{1,7,6}",5,1,6,1,4,0,0,7,1,4
42980,MATCH UP: Block B Returns,4.48,73,1,2012,"{32,1,37}",1,5,6,3,0,4,5,7,5,6
2493,The Lucifer,3.94,72,1,2007,"{7,6}",3,7,4,6,5,7,2,7,1,2
30745,The World That They Live In,3.95,72,1,2008,"{6,7}",0,0,0,0,10,0,8,1,7,7
42777,Where Is My Friend's Home,4.5,72,1,2015,"{1,50,10}",6,3,7,5,6,3,3,4,6,0
27301,Killer K,3.25,71,1,2011,"{26,4}",7,7,6,3,7,4,3,4,5,4
31592,Can We Get Married?,3.41,71,1,2012,"{7,6,10}",0,0,0,0,4,5,7,7,0,0
39640,The Virus,3.82,71,1,2013,"{25,26,6}",3,0,0,6,7,4,5,3,4,7
15141,Soul Mate,3.97,69,1,2006,{6},3,7,4,5,4,3,5,7,3,5
28084,Five Fingers (2012),4,69,1,2012,"{32,7,6}",2,3,2,4,1,5,6,0,7,3
34634,High Kick Through the Roof,4.21,69,1,2009,"{1,7}",0,0,0,0,4,4,8,0,5,0
38790,The Spring Day of My Life,3.93,69,1,2014,"{6,7,35}",3,8,1,6,8,7,9,1,10,8
6820,Memories of Bali,3.75,68,1,2004,{6},5,4,2,5,2,3,8,1,1,8
32742,The Blade and Petal,3.1,68,1,2013,"{7,6,4,45}",0,10,9,5,7,7,7,10,7,9
38022,Temptation (2014),4.03,68,1,2014,"{7,10}",6,6,7,0,1,1,2,0,0,6
43172,Mackerel Run,3.46,67,1,2007,"{2,1}",7,0,0,0,4,5,7,6,2,6
27300,Soul,3.96,66,1,2009,"{28,26,6,30,25,7}",1,7,1,5,5,5,6,6,6,2
38548,Reset,3.83,66,1,2014,"{25,26,28}",7,7,0,1,6,3,5,3,5,7
48705,Pied Piper,4.17,66,1,2016,"{6,4,28,26}",5,2,1,1,4,4,1,4,5,7
48805,Bad Tempered Grown-ups,3.68,66,1,2016,"{7,6,1}",2,3,7,3,6,0,2,0,6,5
50580,Fantastic,3.67,66,1,2016,"{1,6,7}",0,0,0,0,5,0,0,0,5,0
28063,Chuno,4.35,65,1,2010,"{6,5,45}",1,3,1,5,1,5,1,6,3,7
28579,Hero: Unseen Warfare,3.45,65,1,2009,{1},1,5,7,0,1,7,5,6,5,7
28895,History of the Salaryman,4.17,65,1,2012,"{6,97,1}",6,0,3,3,5,5,6,7,7,2
48635,Monster,4.25,65,1,2016,"{6,7,1}",4,6,3,1,5,1,4,0,0,1
32416,Lovers in Prague,4.81,63,1,2005,{6},0,0,0,0,0,5,0,0,6,6
37609,Roommate,4.44,63,2,2014,\N,3,4,1,7,2,6,6,0,2,0
39227,Boarding House No. 24,4.15,63,1,2014,"{1,7}",3,3,4,1,0,7,1,3,7,1
7830,The Snow Queen (KR),3.74,62,1,2006,{6},5,1,0,6,6,1,0,5,4,7
14904,The King Dae Joyoung,4.85,62,1,2006,{6},1,4,5,7,7,2,4,0,3,1
50254,Devil's Diary,3.79,62,1,2016,"{1,6,7}",0,0,0,9,0,0,1,0,0,0
51540,Bangtan Bomb,4.82,62,1,\N,\N,6,6,6,1,7,0,2,3,0,1
3011,Over the Rainbow (KR),3.7,61,1,2006,{6},0,7,1,1,7,5,0,4,6,3
22809,The Return of Iljimae,3.96,61,1,2009,"{45,7}",7,5,0,2,1,3,3,1,4,4
38727,Manny,3.56,61,1,2011,{6},6,2,7,7,3,4,4,3,7,5
42417,Super Junior Full House,4.22,61,1,2006,{37},2,3,0,6,3,5,4,1,1,0
51298,Star Show 360,4.35,61,1,2016,\N,3,7,3,5,5,0,1,6,0,1
30120,Tree With Deep Roots,4.32,60,1,2011,"{45,6}",0,10,0,0,8,10,0,10,1,10
42783,I Can See Your Voice,4.32,60,3,2015,"{11,32}",5,6,3,5,0,4,7,7,5,3
44030,A Song For You,3.8,60,4,2013,"{1,32,54,37}",2,5,7,7,6,4,1,2,3,6
45316,Witch's Romance,4.21,60,1,2014,"{7,1,6}",3,1,4,4,2,2,0,4,6,6
44184,Prince's Prince,3.62,59,1,2015,"{6,1}",3,0,6,0,2,5,1,0,0,0
32513,9 End 2 Outs,4.03,58,1,2007,"{1,7,6}",0,0,0,0,7,4,2,2,7,0
39704,Saturday Night Live Korea,4.3,58,5,2011,"{1,37,48}",4,0,3,5,4,6,2,7,2,3
42412,Super Junior Mini-Drama,4.05,58,1,2006,{37},1,6,7,4,4,2,6,7,5,5
45284,Answer Me 1997,4.53,58,1,2012,"{1,6,7}",0,1,2,6,2,1,0,4,0,0
43982,One Sunny Day,4.07,57,1,2014,{7},7,7,2,4,6,4,6,4,7,2
50385,Our Gab Soon,4.08,57,1,2016,"{10,7,6}",0,0,0,0,0,0,0,0,6,0
2308,Biscuit Teacher and Star Candy,3.82,56,1,2005,"{6,1}",5,8,6,8,4,5,9,0,6,3
30431,Sirius,3.95,56,1,2013,"{10,28,6}",0,0,0,0,8,10,0,8,5,10
30818,Ad Genius Lee Tae Baek,3.5,56,1,2013,"{1,6,7}",0,0,0,0,10,0,0,0,5,3
27224,Foxy Lady!,3.72,55,1,2006,"{1,6}",8,8,7,9,4,8,2,5,7,6
35967,MTV Diary BtoB,4.45,55,1,2012,{37},0,0,0,0,10,0,0,0,8,0
42992,Signal B - Block B,4.35,55,1,2013,"{37,32,1}",10,4,10,3,3,6,8,8,7,8
44616,Glamorous Temptation,3.58,55,1,2015,"{10,7,6}",5,0,7,4,7,8,3,6,5,9
50092,I'm Going to Touch You,3.57,55,1,2016,"{6,7,1}",0,0,0,8,7,0,6,0,5,0
50122,Tomorrow Boy,3.61,55,1,2016,"{6,7}",8,0,0,0,4,0,3,0,6,0
32516,Incarnation of Money,4,54,1,2013,{6},0,0,0,8,8,10,4,10,7,10
43370,I Love Lee Tae Ri,3.47,53,1,2012,"{7,6}",1,4,7,1,9,3,6,5,8,3
52105,Tomorrow with You,5,53,1,2017,"{12,6,7}",0,0,0,9,8,0,6,0,6,0
52173,Monsta X-ray,4.93,53,1,2017,\N,0,0,0,0,2,0,0,0,2,0
43819,Happy Together (TV-show),4.05,52,1,2001,"{1,37}",9,1,3,7,1,9,7,4,1,10
3475,Loveholic,3.12,51,1,2005,{6},5,6,1,2,4,5,8,5,0,5
26704,Capital Scandal,3.87,51,1,2007,"{6,45,1,7}",10,0,4,8,2,2,8,1,6,7
43362,Music Video Drama,4.46,51,1,2014,"{32,6}",2,8,7,6,9,2,5,5,10,7
43966,Sesame Player,4.43,51,3,2011,"{54,37,32,34,2}",6,5,6,3,10,4,0,0,10,0
49984,On the Way to the Airport,4.11,51,1,2016,"{7,6}",0,0,0,0,5,0,0,0,5,0
43081,One Mom and Three Dads,4.1,50,1,2008,"{6,7}",10,6,7,8,4,9,7,9,10,1
50274,Second to Last Love,3.82,50,1,2016,"{42,6,7}",0,0,0,0,3,0,0,0,7,0
52231,Chief Kim,4.3,50,1,2017,{1},0,0,0,0,10,0,0,0,0,0
28891,East Of Eden (KR),3.92,49,1,2008,"{10,4,6}",0,3,2,0,1,0,4,2,1,1
48623,TWICE Private Life,4.53,49,1,2016,\N,2,5,1,1,0,3,0,4,3,0
28829,Four Sisters,4.93,48,1,2001,"{10,6}",3,5,1,4,1,2,1,5,0,3
29356,Bad Couple (KR),3.13,48,1,2007,"{6,1,7}",1,0,0,9,10,4,0,0,6,8
36406,All About My Romance,3.83,48,1,2013,"{7,6,1}",0,1,0,0,9,3,5,0,6,8
6810,Lovers (2006),3.93,47,1,2006,{6},5,3,0,5,2,5,3,3,1,1
27305,Dream of 400 Years,3.63,47,1,2011,"{7,12,6}",0,3,5,1,5,2,5,4,5,4
35657,"Take Care of Us, Captain",3.88,47,1,2012,"{7,6,50}",0,0,0,0,10,3,3,2,8,9
44133,EXID Showtime,4.5,47,1,2015,"{37,1,54}",1,3,4,4,4,5,5,2,4,3
48784,Memory,4.27,47,1,2016,{6},1,1,4,4,1,5,4,5,2,2
34588,High Kick! The Revenge of the Short Legged,4.15,46,1,2011,"{1,10,7}",4,0,0,0,4,6,8,0,8,6
44379,I Have a Lover,4.07,46,1,2015,\N,5,3,3,4,3,5,3,2,5,4
35739,The Man Who Can't Get Married,4.05,45,1,2009,"{6,7,1}",0,0,0,0,8,0,0,0,6,4
