1352	Goong S	3.3	146	1	2007	{6,1}
34622	Miss Korea	3.43	246	1	2013	{7,6}
34623	The Prime Minister and I	3.76	448	1	2013	{10,7,1}
34624	The Woman Who Married Three Times	3.25	15	1	2013	{7,10}
34625	Melody of Love	4.1	30	1	2013	{10,7}
34626	Man from the Stars	4.37	2689	1	2013	{12,25,7}
34634	High Kick Through the Roof	4.21	69	1	2009	{1,7}
34638	Hold My Hand	0	3	1	2013	{7,10,6}
34639	Unemployed Romance	2.95	39	1	2013	{1,7}
34645	King's Daughter, Soo Baek Hyang	4.2	37	1	2013	{36,6,7,45,10}
34646	Your Neighbor's Wife	1	5	1	2013	{1,7,10,25}
34647	Basketball (2013)	4	41	1	2013	{6,4,44,7,45}
34753	Weekly Idol (주간 아이돌)	4.61	877	1	2011	{37,1}
34786	Ugly Alert	4.06	35	1	2013	{10,6,7}
34788	Mamma Mia (맘마미아)	3.75	25	1	2013	{37,1}
34839	Conspiracy in the Court	3.5	6	1	2007	{6,45}
34877	King of Baking, Kim Tak Goo	4.15	176	1	2010	{7,113,6,10}
34914	WIN: Who is Next?	4.4	589	1	2013	{37,38,32}
34919	Phantom	4.35	222	1	2012	{6,25}
35003	Exo Showtime	4.45	1155	1	2013	{37,32}
35019	Cain and Abel	4.09	82	1	2009	{7,6,4,35}
35052	One Well-Raised Daughter	3.81	142	1	2013	{7,10}
35204	Let's Eat	4.21	262	2	2013	{6,1,7}
35205	Sandglass	4.4	15	1	1995	{6}
35342	Gloria (Geulroria)	3.57	12	1	2010	{6,7,10}
35348	Jungle Fish 2	3.96	44	1	2010	{2,6}
35352	Hello Baby	4.2	157	7	2009	{10,1,18,37}
35443	K-pop Star	4.16	179	4	2011	\N
35596	WINNER TV	4.6	490	1	2013	{37,1}
35619	Emergency Man and Woman	4.21	1448	1	2014	{7,1,35}
35653	I Need Romance 3	4.14	312	1	2014	{6,7,1}
35657	Take Care of Us, Captain	3.88	47	1	2012	{7,6,50}
35658	Romance Town	3.5	24	1	2011	{1,6,7}
35697	Real Experience Project: The Human Condition	3	6	2	2012	{10,34}
35706	A Little Love Never Hurts	4.5	7	1	2013	{7,10}
35725	The thousandth man	3.51	136	1	2012	{6,12,7}
35739	The Man Who Can't Get Married	4.05	45	1	2009	{6,7,1}
35755	Billie Jean, Look at Me	3.5	5	1	2006	{6}
35840	Cool Kiz On The Block	3.56	25	1	2013	{10,37,44,1}
35861	Special Affairs Team TEN	4.15	97	2	2011	{4,26,28}
35873	Sweet Bear	5	3	1	2001	{6}
35881	A Delicious Proposal	4	6	1	2001	{6,56,7}
35927	Water Flower	0	4	1	2004	{6,10}
35967	MTV Diary BtoB	4.45	55	1	2012	{37}
35973	You're Only Mine	3	6	1	2014	{6,7,10}
35987	Can We Love?	4.13	27	1	2014	{7,10,1}
35988	Shining Romance	0	2	1	2013	{7,10}
35989	One Warm Word	3.18	27	1	2013	{6,26,10,7,25}
36000	Jeong Do Jeon	0	7	1	2014	{36,45,26,6,4}
36023	My name is Kim Sam Soon	4.04	82	1	2005	{7,1,6}
36038	Beyond the Clouds	3.71	38	1	2014	{6,26,4,7,28}
36044	The Bean Chaff of My Life	4.5	3	1	2003	{6}
36054	Angel's Revenge	3.6	17	1	2014	{10,6,7}
36055	God's Gift - 14 Days	4.55	248	1	2014	{26,6}
36056	Mimi	3.78	162	1	2014	{7}
36057	Bride of the Century	4.17	1394	1	2014	{10,6,7,12}
36058	Wonderful Days	4.08	34	1	2014	{7,6,10}
36059	Her Lovely Heels	3.48	225	1	2014	{7}
36060	Cunning Single Lady	3.91	465	1	2014	{1,7}
36061	Three Days	3.94	148	1	2014	{26,7,36,25,28,4}
36099	Adolescence Medley	3.75	83	1	2013	{7,6,1}
36104	Love Truly	4.5	7	1	2006	{6,1}
36121	Cinderella's Stepsister	3.76	304	1	2010	{6,7}
36190	A Happy Woman	5	3	1	2007	{6,7}
36207	VIXX MyDol	4.23	101	1	2012	{32,37,96}
36310	Hotel King	3.83	428	1	2014	{6}
36311	Wild Chives and Soy Bean Soup: 12 Years Reunion	3.75	21	1	2014	{7}
36314	Mother's Garden	3.67	10	1	2014	{7}
36316	Angel Eyes	3.89	268	1	2014	{7,35,10}
36382	Welcome to the Show	3.88	13	1	2011	{37,1}
36392	Paper Crane	5	3	1	1998	{6,7}
36406	All About My Romance	3.83	48	1	2013	{7,6,1}
36566	Secret Love Affair	3.85	213	1	2014	{7,6,32}
36575	Snowflower	5	3	1	2006	{6}
36582	Steal My Heart	5	2	1	1998	{6}
36686	This is INFINITE	4.37	200	1	2014	{37}
36785	5th Republic	5	2	1	1999	{6}
36796	Hello My Teacher	3.85	128	1	2005	{1,7,6}
36800	Jikjangui Shin	0	4	1	2013	{34,1,7}
36878	Single & Fabulous	5	3	1	2006	{6}
36906	High as the Sky, Wide as the Earth	0	5	1	2007	{6,10}
36943	Come! Jang Bo Ri	4.83	19	1	2014	{7,10}
36944	Into the Flames	0	7	1	2014	{7,45,6}
36946	Big Man	3.52	112	1	2014	{26,7,6}
36947	Gap Dong	4.23	561	1	2014	{25,4,28,6,26}
36948	Golden Cross	3.75	28	1	2014	{26,6}
36954	A Witch's Love	4.07	378	1	2014	{1,7}
36978	A Man's Story	4.4	10	1	2009	{6,4,7}
37121	A Problem At My Younger Brother’s House	5	3	1	2003	{6,10}
37131	Korea's Got Talent	0	3	1	2011	{11,10,32}
37147	Goodbye My Love	3	3	1	1999	{6}
37155	Showtime: Burning the Beast	4.55	178	1	2014	{34,48,32,1,37}
37165	Glorious Day	4.21	44	1	2014	{7,6,10}
37166	A New Leaf	3.28	94	1	2014	{7,6}
37167	Doctor Stranger	4.12	1007	1	2014	{7,35,6}
37168	You're All Surrounded	4.27	960	1	2014	{1,7,4}
37248	Grandpas Over Flowers Investigation Team	4.08	154	1	2014	{28,1}
37249	Triangle	4.02	224	1	2014	{6,4,28,7}
37256	God of War	4	7	1	2012	{45,4,36}
37257	King Gwanggaeto the Great	5	13	1	2011	{4,27}
37258	The King's Dream	0	4	1	2012	{45,6,4}
37302	Yoo Na's Street	2.5	12	1	2014	{1,7,10,28}
37306	Coma (KOR)	2.6	8	1	2006	{26,30}
37396	The 101st Proposal	3.45	26	1	2006	{6}
37404	Cloud Staircase	1	3	1	2006	{6}
37407	Oh! Feel Young	4	4	1	2004	{6}
37408	Blue Fish	0	3	1	2007	{6,7}
37410	Six Love Stories	4.5	3	1	2005	{6}
37411	Did We Really Love	4	3	1	1999	{6}
37496	This Is Love	5	2	1	2001	{6}
37510	Roommate (룸메이트)	4.27	762	2	2014	{37,2,76,32}
37529	South Of the Sun	0	2	1	2003	{6}
37579	King of High School Life Conduct	4.03	1044	1	2014	{1,7}
37609	Roommate	4.44	63	2	2014	\N
37625	Make a Wish	0	7	1	2014	{1,7,10}
37626	Cuckoo Nest	4	13	1	2014	{6}
37627	My Dear Cat	3.45	21	1	2014	{7,10,1}
37640	The Joseon Shooter	3.72	122	1	2014	{7,45,6}
37645	Only Love	0	8	1	2014	{7,10}
37646	Secret Love - Kara	3.83	91	1	2014	{7}
37706	After School Club	3.86	149	1	2013	{1,32,54,38,37}
37709	Endless Love	4	40	1	2014	{28,36,6,4,26,7,45}
37723	Wild Romance	3.76	137	1	2012	{26,1,6,7}
37784	Trot Lovers	3.88	300	1	2014	{1,7,6,32}
37785	Marriage, Not Dating	4.2	1211	1	2014	{7,1}
37834	Love & Success	5	2	1	1998	{6}
37844	Wife Scandal - The Wind Rises	5	3	1	2014	{1,10,7}
37845	High School - Love On	4.05	820	1	2014	{7,6,12}
37852	Jessica & Krystal	4.26	94	1	2014	{10,37,7}
37865	MBLAQ Idol Manager	4.1	35	1	2012	{37,1}
38014	Plus Nine Boys	4.14	200	1	2014	{6,7,1}
38015	It's Okay, It's Love	4.47	1793	1	2014	{35,6,1,7}
38016	What's With This Family	4.36	30	1	2014	{10,1,7}
38017	Finding True Love	3.82	172	1	2014	{7,1}
38018	The Night Watchman	3.6	203	1	2014	{26,12,7,6,45}
38019	Iron Man	3.39	365	1	2014	{7,6,12}
38020	Cantabile Tomorrow	3.84	201	1	2014	{1,32,7}
38021	Magic Hanja	0	4	1	2014	{46,18}
38022	Temptation (2014)	4.03	68	1	2014	{7,10}
38023	Cheongdamdong Scandal	0	7	1	2014	{6}
38024	Irreversible Love	2.5	8	1	2014	{7,31}
38025	Gold Tower	0	5	1	2014	{6}
38060	Fated to Love You	4.08	876	1	2014	{6}
38096	B.A.P Attack!	4.6	90	1	2014	{37,50}
38115	Affection	5	2	1	2002	{10,6}
38180	We Got Married: Global Edition	3.78	82	2	2013	{7}
38244	To Be with You	5	2	1	2002	{10,6}
38335	Sign	4.4	22	1	2011	{35,28,6}
38413	My Secret Hotel	3.7	458	1	2014	{25,1,7}
38415	Mama (SK)	3.67	21	1	2014	{10,7}
38416	The Mermaid	3.75	1151	1	2014	{7,12,1}
38535	Piano (KR)	3	6	1	2001	{6,10}
38547	The Three Musketeers (SK)	3.87	169	3	2014	{45,7,36,5,4,6}
38548	Reset	3.83	66	1	2014	{25,26,28}
38550	Hangul	5	5	2	2011	{38,11,32,10,37}
38560	Super Idol Chartshow	3.64	27	1	2014	{1,37,32}
38561	The Return of Superman	4.42	134	1	2013	{1,10,18,37}
38570	5 Minute Before Chaos	4.58	186	1	2014	{37,1,38,32}
38612	Little Women (KR)	5	3	1	2004	{10,6}
38652	Show Me The Money (KR)	4.4	752	4	2014	{37,32,96}
38671	Trio	5	2	1	2002	{6}
38682	Life is Beautiful (SBS)	4.25	11	1	2010	{6}
38727	Manny	3.56	61	1	2011	{6}
38734	Full of Sun	0	6	1	2000	{7,6}
38747	BTS American Hustle Life	4.58	633	1	2014	{37}
38748	Hitmaker	4.22	196	2	2014	{37}
38756	Rookie King Channel Bangtan - Bangtan Boys	4.58	445	1	2013	{37}
38769	Queen Seon Deok	3.94	77	1	2009	{45,6,7}
38780	She's So Lovable	3.59	527	1	2014	{6,32,7}
38781	Secret Door	3.5	41	1	2014	{5,36,6,45}
38782	The Greatest Marriage	3.72	225	1	2014	{6,1,7}
38783	Rosy Lovers	3.67	31	1	2014	{6,7,10}
38785	Misaeng	4.39	271	1	2014	{6}
38787	Liar Game (SK)	4.28	734	1	2014	{25}
38788	Bad Guys	4.28	707	1	2014	{26,4,28}
38789	Modern Farmer	3.91	546	1	2014	{7,32}
38790	The Spring Day of My Life	3.93	69	1	2014	{6,7,35}
38791	Another Parting	3.77	32	1	2014	{4,7,6}
38792	Pluto Secret Society	0	3	1	2014	{18,25}
38793	Twenty Years Old	3.75	212	1	2014	{7,2}
38794	There is a Bluebird	0	5	1	2014	{25,10,6}
38795	Wonderful Day in October	5	2	1	2014	{10,7}
39035	Joseon X-Files: Secret Book	3.83	27	1	2010	{45,9}
39126	Apgujeong Midnight Sun	5	15	1	2014	{10,7,6}
39127	Pride and Prejudice (KR)	3.8	345	1	2014	{7,6}
39128	The Legendary Witch	3.86	44	1	2014	{10,7}
39129	Family Secrets (2014)	4	23	1	2014	{10,7}
39130	Tears of Heaven	0	8	1	2014	{7,10}
39169	MIX & MATCH	4.39	475	1	2014	{38,32,96,37}
39227	Boarding House No. 24	4.15	63	1	2014	{1,7}
39278	I Love Hyun-jung	0	3	1	2002	{6}
39340	Non-Summit/Abnormal Summit (비정상회담)	4.57	343	1	2014	{1}
39361	The Youth in Bare Foot	5	2	1	2005	{6}
39375	Birth of a Beauty	3.84	793	1	2014	{1,7,6}
39387	Mr. Baek	3.86	133	1	2014	\N
39388	Sweet Secret	2.83	26	1	2014	{7,10}
39406	Dr. Frost	3.67	267	1	2014	{26,28}
39454	Lady of the Storm	4.5	9	1	2014	{7,6,10}
39455	You Are The Only One	4	9	1	2014	{6,7,10}
39456	Pinocchio	4.35	2579	1	2014	{7,10,12}
39458	Valid Love	3.38	146	1	2014	{7}
39459	Love Frequency 37.2	3.33	8	1	2014	{7,1}
39460	Run, Jang Mi	0	7	1	2014	{7,10}
39467	Dating Now	2.2	9	1	2002	{6}
39479	I GOT7	4.35	315	1	2014	{2,37}
39538	90:2014	4.03	173	1	2014	{37,32}
39551	I Do, I Do	3.61	130	1	2012	{1,7}
39596	The King's Face	3.41	108	1	2014	{6,7,26,45}
39605	Rookie King: Channel Bangtan	4.6	128	1	2013	{37,2}
39640	The Virus	3.82	71	1	2013	{25,26,6}
39651	XOXO EXO	4.14	297	1	2014	{32,37}
39652	Mystery 6	4	24	1	2006	{30,25,37}
39690	Sweden Laundry	3.68	35	1	2014	{12,6,1}
39704	Saturday Night Live Korea	4.3	58	5	2011	{1,37,48}
39711	Healer	4.55	1936	1	2014	{4,7,26,1,6}
39737	The Genius	4.79	44	4	2013	\N
39755	Mnet Asian Music Awards (MAMA)	4.53	41	1	2013	{32}
39767	Model	3	4	1	2002	{6}
39799	Golden Timе	4	25	1	2012	{6,35}
39819	Punch (2014)	4	27	1	2014	{26,36,7,6}
39828	Pororo The Little Penguin	3.8	24	6	2003	{10,18}
39858	Match Made in Heaven	5	9	1	2004	{6}
39998	Ad Madness	5	2	1	1999	{7,6}
40219	Tender Hearts	5	2	1	2001	{6,10,7}
40289	Good News (KR)	5	2	1	2003	{6}
40290	Popcorn (KR)	5	2	1	2000	{6,1}
40948	Like Father, Unlike Son	5	2	1	2001	{10,6}
41524	Maids	3.95	33	1	2014	{26,7,4,45}
41525	Seonam Girls High School Investigators	3.33	34	1	2014	{2,7,25,28}
41624	Family Outing [aka The Family Is Coming]	3.11	33	1	2015	{7,1,10}
41633	Kill Me, Heal Me	4.48	2214	1	2015	{35,7,1}
41634	Persevere, Goo Hae Ra	3.77	183	1	2015	{32,7}
41675	Heart to Heart	3.95	317	1	2015	{7,1,35}
41677	Fabulous Neighbor	3.22	38	1	2015	{10,7,6}
41678	Spy (SK)	3.39	172	1	2015	{4,10,7,26}
41679	Iron Lady Cha	0	6	2015	2015	\N
41865	Hyde, Jekyll, Me	3.71	976	1	2015	{1,7}
41866	My Heart Twinkle Twinkle	3.14	27	1	2015	{10,7,6}
41867	Shine or Go Crazy	3.93	124	1	2015	{45,7,12,6}
41868	City of the Sun	4.5	18	1	2015	{6}
41906	Style Log	4.47	39	2	2013	{57}
41979	I Summon You, Gold	3.33	24	1	2013	{7,1,10}
41984	2NE1 TV	4.19	98	3	2009	{37}
42017	The Dawn of the Empire	0	2	1	2002	{6}
42084	Команда Зеро	4.67	6	1	2009	{1,7}
42094	VIXX File	4.44	76	1	2013	{37}
42117	Ho Goo's Love	3.98	207	1	2015	{7,1}
42125	NO.MERCY (노머시)	4.26	190	1	2014	{11,96}
42131	Да здравствует любовь!	5	6	1	2011	{1,7}
42132	Unpretty Rapstar	3.97	513	3	2015	\N
42151	Amazing f(x)	4.56	26	1	2013	{1,37,50}
42175	Blood	3.86	1024	1	2015	{35,12,7}
42189	Heard It Through the Grapevine	4.16	92	1	2015	{6,10,1}
42191	Dream Knight	3.96	497	1	2015	{6,32}
42234	Jingbirok	3	16	1	2015	{6,45,27}
42235	Bluebird House	3.64	23	1	2015	{6,10}
42236	Unkind Women	2.86	29	1	2015	{10,6}
42311	VIXX One Fine Day	4.59	137	1	2015	{34,37,1}
42387	Око дьявола	3.14	30	2	2014	{6,26}
42412	Super Junior Mini-Drama	4.05	58	1	2006	{37}
42417	Super Junior Full House	4.22	61	1	2006	{37}
42430	Mnet Band of Brothers	3	6	1	2008	{32,37}
42449	Healing Camp, Aren't You Happy	4	20	1	2011	{37,54}
42462	Super Junior-M Guest House	4.08	45	1	2014	{50,37}
42539	The Girl Who Can See Smells	4.15	1030	1	2015	{7,1,12,26,6}
42544	VIXX Plan V Diary	4.58	75	1	2013	{1,37}
42564	Super Daddy Yeol	3.7	80	1	2015	{10,1,6}
42636	Singer Game (Mnet)	3.4	10	1	2014	{32,96,37}
42672	Falling for Innocence	4.16	356	1	2015	{7,1,6}
42684	Angry Mom	4.39	681	1	2015	{6,25,10}
42718	The Lover	4.21	874	1	2015	{1,7}
42732	Idol Star Athletics Championships	4	92	1	2010	{44,37}
42750	Missing Noir M	4.27	140	1	2015	{4,26,28}
42768	EXO Next Door	4.17	1705	1	2015	{7,32,1}
42771	Let’s Eat 2	3.98	95	2	2015	{6,1,7}
42777	Where Is My Friend's Home	4.5	72	1	2015	{1,50,10}
42780	My Unfortunate Boyfriend	3.69	223	1	2015	{7,1}
42783	I Can See Your Voice	4.32	60	3	2015	{11,32}
42787	GIANT	3.83	8	1	2010	{4,28,7}
42793	Fluttering India	4.36	143	1	2015	{50,37}
42804	Let's Go Dream Team (출발 드림팀)	3.91	22	2	1999	{44,37}
42835	Thank You My Son	3.33	11	1	2015	{10,6,1}
42845	VIXX TV	4.58	91	2	2012	{34,37}
42892	Paemilli	4	17	1	2012	{1,10}
42895	Potato Star 2013QR3	4.39	44	1	2013	{7,1,6,10}
42914	Hyuna Free Month	4.27	23	1	2014	{32,34}
42921	Comrades	1	3	1	2010	{27,6}
42922	The Musical	3.32	35	1	2011	{32,96,6}
42943	Invincible Youth	3.67	8	2	2009	{37}
42947	Eyes of Dawn	3.67	6	1	1991	{45,7,6}
42958	Shark	4.16	39	1	2013	{28,6,26}
42962	Flower of the Queen	3.4	31	1	2015	{7,6,10}
42965	A Divorce Lawyer in Love	3.57	174	1	2015	{7,6,1}
42980	MATCH UP: Block B Returns	4.48	73	1	2012	{32,1,37}
42989	All My Love	4.09	21	1	2010	{6,1}
42992	Signal B - Block B	4.35	55	1	2013	{37,32,1}
43018	Dr. Mo Clinic	3.51	85	1	2015	{1,7}
43033	The Chaser	5	4	1	2012	{6,26,36,10,28,4}
43044	School 2015: Who Are You?	4.4	1773	1	2015	{6,7,25}
43053	Producer	3.97	566	1	2015	{1,7,6}
43069	Dream (SBS)	3.93	31	1	2009	{7,44}
43070	Kang Goo's Story	3.83	7	1	2014	{7}
43081	One Mom and Three Dads	4.1	50	1	2008	{6,7}
43082	Vampire's Flower	3.31	147	1	2014	{12,6}
43084	Ex-Girlfriend Club	3.96	416	1	2015	{7,1}
43099	Orange Marmalade	3.4	993	1	2015	{12,7}
43101	Bang Ja Chronicles	4	3	1	2011	{7,6}
43103	SIXTEEN (JYP)	4.08	220	1	2015	{11,96,38,2}
43134	Dating Alone	4.13	31	1	2014	{37,7}
43141	Partner	3.29	29	1	2009	{6,7}
43158	When It's At Night	3.67	8	1	2008	{1,7}
43159	Jumping Girl	3.37	33	1	2015	{7,1}
43160	Road Number One	3.75	18	1	2010	{7,6,4}
43172	Mackerel Run	3.46	67	1	2007	{2,1}
43206	Little Mom Scandal	4	18	2	2008	{1,6}
43210	Masked Prosecutor	3.24	81	1	2015	{4,6,7,1}
43222	Warm and Cozy	4.08	367	1	2015	{6,7}
43231	The Girl at Midnight	3.72	126	1	2015	{7,1}
43271	U-Turn	4.4	5	1	2008	{7,6}
43272	Holy Land	3.82	36	1	2012	{28,4,6}
43274	Hwajung	4.17	32	1	2015	{6,7}
43291	Telecinema	4	4	1	2009	{7,6,1}
43308	Plus Nine Boys	4.19	45	1	2014	{7,1,6}
43335	Problematic Men (문제적남자)	4.41	80	1	2015	{92,37}
43339	Swallow the Sun	4.55	26	1	2009	{7,6,4}
43353	Love Cells	3.55	81	2	2011	{7,1,12}
43362	Music Video Drama	4.46	51	1	2014	{32,6}
43370	I Love Lee Tae Ri	3.47	53	1	2012	{7,6}
43371	Han River Ballad	0	1	1	2004	{10,6}
43374	Hello Counselor (안녕하세요)	4.29	42	1	2010	{37,1,92}
43382	Mask	4.09	383	1	2015	{7,6}
43421	High Society	3.85	1097	1	2015	{1,7,10,6}
43442	My Love Eun Dong	3.86	125	1	2015	{6,7}
43458	Feel So Goods	4	39	1	2015	{37,75}
43472	MTV Beast Almighty	4.2	10	1	2010	{37,32,54,34}
43497	My Beautiful Bride	3.95	104	1	2015	{26,25,28,4}
43529	4 Things Show	4.34	99	2	2014	{54,34,37}
43555	Birth Of A Family	4.14	12	1	2011	{104,37,10}
43584	Seventeen Project	4.2	96	1	2015	{32,37,2}
43636	Hidden Identity	3.91	134	1	2015	{4,26,28}
43655	Remember You	4.43	1012	1	2015	{26,25,7}
43699	Girl of 0AM	3.57	40	1	2015	{7}
43733	Hyoyeon's Million Likes	4.29	34	1	2015	{34,57}
43755	The Time We Were Not in Love	3.94	438	1	2015	{6,7}
43780	We broke up	3.83	212	1	2015	{7,6,1}
43794	My Love Eundong - The Beginning	3.82	27	1	2015	{7}
43795	King of Mask Singer	4.41	92	1	2015	{37,32}
43813	f(x) Koala	0	7	1	2010	{5,34,106,50,4,37}
43815	Hello f(x)	0	7	1	2010	{11,50,32,54,10,37,34,2}
43817	Oh My Ghostess	4.35	683	1	2015	{6,7,1}
43818	Beast Idol Maid	4.4	9	1	2010	{32,54,37,1,34}
43819	Happy Together (TV-show)	4.05	52	1	2001	{1,37}
43827	Fall in Love with Soon-Jung	4.11	220	1	2015	{1,6}
43852	100 Points Out of 100	3.94	21	1	2010	{1,37}
43856	The Return of Hwang Geum Bok	0	4	1	2015	{7,10}
43858	Scholar Who Walks the Night	3.96	435	1	2015	{45,7,12}
43863	Smile, Dong Hae	4.5	10	1	2010	{6,10}
43873	Bachelor's Vegetable Store	3.9	24	1	2011	{6,1,7}
43912	B1A4 One Fine Day	4.25	30	1	2014	{50,37}
43941	Sasohan Dojeon 60-cho	0	0	1	2011	{10}
43946	Hot blood (JYP)	4.63	15	1	2008	{96,37}
43949	Assembly	3.75	19	1	2015	{6}
43957	I Order For You	3.79	95	1	2015	{7,1,56}
43966	Sesame Player	4.43	51	3	2011	{54,37,32,34,2}
43973	Scent of A Man	0	0	1	2003	{6}
43982	One Sunny Day	4.07	57	1	2014	{7}
43995	ToppDogg 3 Days of Summer in Japan	4	12	1	2014	{37,5,34}
44002	Kara Project	3.57	10	1	2014	{32,37}
44027	Heart a tag	4.6	15	1	2015	{37,34}
44030	A Song For You	3.8	60	4	2013	{1,32,54,37}
44077	Tae Wang Sa Shin Gi	3.8	18	1	2007	{5,45}
44117	Yong Pal	3.97	380	1	2015	{35,6}
44118	Super Junior One Fine Day	4.54	44	1	2014	{50,54,37,34,32}
44124	Mrs. Cop	4.03	115	2	2015	{26,28,6}
44133	EXID Showtime	4.5	47	1	2015	{37,1,54}
44184	Prince's Prince	3.62	59	1	2015	{6,1}
44214	Last	3.75	19	1	2015	{28,4,26}
44228	Make a Woman Cry	3.33	8	1	2015	{10,1,7}
44232	Apink's Showtime	4	26	1	2014	{37}
44270	Poseidon	3	33	1	2011	{6,4,105}
44353	Twenty Again	4.19	243	1	2015	{7,1}
44355	The Virtual Bride	3.55	26	1	2015	{10,1}
44379	I Have a Lover	4.07	46	1	2015	\N
44426	I am A Man (나는 남자다)	4.33	11	1	2014	{54}
44458	D-Day	4.35	358	1	2015	{35,6}
44459	She Was Pretty	4.4	1988	1	2015	{7,1,6}
44475	Late Night Restaurant	4.75	28	1	2015	{25,6}
44476	Dong Yi	4	16	1	2010	{1,7,45,6}
44477	Six Flying Dragons	4.59	97	1	2015	{4,45,6}
44478	All About My Mom	4	21	1	2015	{5,6,10}
44483	Because It's the First Time	4.07	240	1	2015	{7,1}
44497	Cheer Up!	4.38	981	1	2015	{7,6,1}
44510	The Village: Achiara's Secret	4.06	266	1	2015	{6,26}
44561	Save the Family	3	3	1	2015	{7,10}
44573	Mom	4	9	1	2015	{10,6}
44609	Noble, My Love	4.03	156	1	2015	{6,7}
44615	My Daughter, Geum Sa Wol	4	14	1	2015	{10,6}
44616	Glamorous Temptation	3.58	55	1	2015	{10,7,6}
44621	Nice Guy	4.02	234	1	2012	{6,7}
44622	Falling for Innocence	4.1	36	1	2015	{6,7,1}
44662	Cruel Palace - War of Flowers	4	10	1	2013	{6,45,7}
