1352	Goong S	3.3	146	1	2007	{6,1}
44663	Heaven's Will: The Fugitive of Joseon	3.6	20	1	2013	{6,26,45,7}
44744	Heartless City	4.2	29	1	2013	{28,26,4}
44753	My Love from Another Star	4.32	36	1	2013	{7,6,1}
44785	Channel Girls' Generation	4.44	30	1	2015	\N
44867	Yaksha	3	9	1	2010	{4,5,6}
44897	Bubblegum	3.59	195	1	2015	{6,7}
44938	The Awl	4.3	16	1	2015	{6}
44980	Answer Me 1988	4.6	471	1	2015	{6,7,1}
45008	Yellow Boots	4	4	1	2012	{28,6}
45031	Daily Taeng9 Cam	4.57	9	1	2015	\N
45114	The Merchant: Gaekju 2015	3	11	1	2015	{6,45}
45132	A Daughter Just Like You	4	9	1	2015	{10,1,7,6}
45134	Crime Scene	4.78	38	2	2014	\N
45138	Exactly What's Going On	3.33	20	1	2015	{1,7,12}
45159	Beautiful You	0	1	1	2015	{10,7}
45163	Secret Message	3.82	100	1	2015	\N
45176	Miss Mamma Mia	0	2	1	2015	{10,7}
45212	f(x)=1cm	4.58	34	1	2015	\N
45251	Oh My Venus	4.35	1371	1	2015	{6,7,1}
45263	Boys Over Flowers	4.27	94	1	2009	{6,7,1}
45276	Two Yoo Project: Sugar Man	4.61	38	1	2015	\N
45277	Please Take Care of My Refrigerator	4.29	38	1	2014	\N
45278	Lee Soo Geun and Kim Byung Man's High Society	5	1	1	2011	\N
45284	Answer Me 1997	4.53	58	1	2012	{1,6,7}
45285	I Remember You	4.45	201	1	2015	{1,25,7,26}
45310	Take Care of the Young Lady	3	7	1	2009	{6,7,1}
45316	Witch's Romance	4.21	60	1	2014	{7,1,6}
45328	INFINITE Showtime	4.71	178	1	2015	\N
45346	A Well Grown Daughter, Hana	3.8	13	1	2013	{7,10,6}
45365	Imaginary Cat	3.94	229	1	2015	\N
45397	Remember - War of the Son	4.22	318	1	2015	{6,26}
45398	Cheese in the Trap	4.24	1827	1	2016	{6,7}
45405	The Dearest Lady	4.5	6	1	2015	{6,7,10}
45425	Splash Splash Love	4.43	264	1	2015	{7,45,6,12}
45443	Moorim School	4.1	1198	1	2016	{4,6,7,12}
45444	Mr. Back	4.06	29	1	2014	{12,7,6,1}
45462	Will It Snow at Christmas?	3.5	17	1	2009	\N
45560	The Equator Man	4.25	9	1	2012	{26,6}
45568	Prince Hours	0	1	1	2007	{6,1,7}
45873	Bad Couple	3.5	4	1	2007	{6,7,1}
45890	Road No. 1	0	1	1	2010	{27,7,4,6}
45891	President	0	2	1	2010	\N
45904	Friend, Our Legend	0	0	1	2009	{28,6}
45993	Peninsula	0	1	1	2012	{6}
45995	Eve's Love	0	1	1	2015	\N
46004	Everybody, Kimchi!	0	1	1	2014	\N
46005	Mama - Nothing to Fear	4	5	1	2014	{6,7,10}
46012	Single Minded Dandelion	0	1	1	2014	{10,6,7}
46028	Family Secrets	0	0	2014	2014	\N
46040	Love & Secret	1	2	1	2014	{7,6,10}
46051	Punch	4	3	1	2014	{114,6,26}
46058	Detectives of Seonam Girls' High School	3.2	12	1	2014	{7,25}
46110	City Hunter	4.38	41	1	2011	{4,26,7}
46484	The 3rd Hospital	3.67	3	1	2012	{7,6,35}
46934	Who Are You?	5	2	1	2008	{1,7,6}
47049	Sweet Home, Sweet Honey	0	4	1	2015	{7,10}
47050	Empire of Gold	3	3	1	2013	{10,7,6,26}
47086	TV Novel: The Stars Are Shining	0	1	1	2015	{6,7,10}
47319	You Are So Pretty	0	0	1	2011	\N
47342	Gunman in Joseon	4	10	1	2014	{45,6,4,7,26}
47343	Victory for Tomorrow	0	4	1	2015	\N
47352	The Mother and Daughter in Law	0	0	1	2015	\N
47377	아내가 뿔났다 (Angry Wife)	0	3	1	2015	\N
47637	Jang Young Shil	4.75	29	1	2016	{6,45}
47638	Descendants of the Sun	4.61	1530	1	2016	{7,6,35}
47639	One More Happy Ending	4.09	305	1	2016	{7,6}
47641	Goodbye Mr. Black	3.65	151	1	2016	{26,6,7}
47642	Witch's Castle	5	16	1	2015	{6,7,10}
47643	Yeah, That's How It Is	0	15	1	2016	{6,10}
47929	Riders: Get Tomorrow	3	6	1	2015	\N
47989	Twelve Men in a Year	3.33	13	1	2012	\N
47996	3 Days	3.5	14	1	2014	{4,25,28,7,26,6}
48002	Uncontrollably Fond	4.1	878	1	2016	{7,6}
48041	My Son-in-Law's Woman	3.5	26	1	2016	{10,6}
48076	Jumong	5	10	1	2006	{7,6,4}
48119	The Slave Hunters	5	8	1	2010	{4,6,45}
48185	MONSTA X's Right Now	4.73	186	1	2016	\N
48205	Crime Squad	3.73	24	1	2011	\N
48213	Signal	4.72	424	1	2016	{28,26}
48216	Madame Antoine	4.02	672	1	2016	{6,1,7}
48225	Local Hero	3.82	301	1	2016	{1,28,4}
48229	Cheers to Me	1	3	1	2015	{6}
48266	Produce 101	4.02	160	1	2016	\N
48288	Iron Man	3.25	18	1	2014	{7,12,6}
48297	Sweet Temptation	3.67	12	1	2015	\N
48326	Horse Doctor	5	5	1	2012	{35,45,7,6}
48352	High-end Crush	3.98	175	1	2015	{6,7}
48365	Heaven's Promise	3.55	42	1	2016	{6,7,28}
48383	Vampire Detective	3.94	364	1	2016	{12,28,6}
48412	Page Turner	4.46	377	1	2016	{6,32}
48444	Start Love	3.43	11	1	2015	{7,1}
48474	Choco Bank	3.97	185	1	2016	{6,7,1}
48490	Come Back, Mister	4.14	464	1	2016	{6,1}
48557	Happy Home	5	16	1	2016	{6,10}
48579	Marriage Contract	4.18	181	1	2016	{7,6}
48623	TWICE Private Life	4.53	49	1	2016	\N
48627	No Mercy	4.48	99	1	2014	{32}
48633	Falling for Challenge	4.18	105	1	2015	\N
48635	Monster	4.25	65	1	2016	{6,7,1}
48705	Pied Piper	4.17	66	1	2016	{6,4,28,26}
48731	The Flatterer	3.58	37	1	2015	{1,6}
48743	My Lovely Girl	3.91	29	1	2014	{32,6,7}
48748	All is Well	2	4	1	2015	{6,7,10}
48764	Jackpot	3.96	145	1	2016	{45,6}
48782	Nightmare Teacher	4.18	192	1	2016	{6,25}
48784	Memory	4.27	47	1	2016	{6}
48789	Celebrity Bromance	4.47	155	1	2016	\N
48795	Flower Boy Ramen Shop	4.29	35	1	2011	{1,6,7}
48805	Bad Tempered Grown-ups	3.68	66	1	2016	{7,6,1}
48811	Discovery of Romance	3.58	22	1	2014	{7,1,6}
48834	Bolder by the Day	0	0	1	2011	{1,6}
48873	Bad Love	4	2	1	2007	{7,6}
48874	Bubblegum Crisis	4	7	1	1987	{29,9,4,5}
48897	My Lawyer, Mr. Jo	4	30	1	2016	{6,114}
48908	Hot Blood	0	1	1	2009	{6}
48924	Five Children	4.17	23	1	2016	{10,6,7}
48940	Match Up BLOCK B and B1A4	4.27	31	1	2011	\N
48945	Brain	5	4	1	2011	{35,7,6}
48949	Match Up Special: Block B in Japan	4.17	21	1	2011	\N
48969	Master: God of Noodles	4.38	28	1	2016	{6,7}
48992	My Little Baby	4.17	44	1	2016	{6}
49008	Dating Agency: Cyrano	3	7	1	2013	{1,7}
49009	Man of Honor	4.6	9	1	2011	{6,7}
49029	Entertainer	4.05	505	1	2016	{6,7,1}
49031	Dae Jo Yeong	2	2	1	2006	{45,6}
49060	Lucky Romance	4.12	461	1	2016	{1,6,7}
49064	Flower Boys Next Door	4.45	35	1	2013	{6,7,1}
49072	The Birth of the Rich	3.8	12	1	2010	{7,6}
49073	The Thorn Birds	4.43	22	1	2011	{7,6}
49095	1% of Anything	3.57	12	1	2003	{1,6,7}
49123	NCT Life	4.52	145	4	2016	\N
49158	God of Study	4.17	11	1	2010	{7,1,6}
49198	History Panda Plan	5	2	1	2013	\N
49199	Half-moon Friends	4.82	158	1	2016	\N
49205	Doctors	4.2	812	1	2016	{35,6}
49209	Another Oh Hae Young	4.21	272	1	2016	{7,1}
49210	Moonlight Drawn by Clouds	4.35	640	1	2016	{1,7,45}
49216	Standby I.O.I	4.25	13	1	2016	\N
49232	Mirror of the Witch	3.68	306	1	2016	{45,12,30,6,7}
49233	Babysitter	4.5	25	1	2016	{6,25,26}
49238	Heaven and Earth	0	1	1	2007	{7,6,10}
49286	Let's Fight Ghost	4.3	879	1	2016	{12,6,1}
49287	Delightful Girl, Choon Hyang	3.33	4	1	2005	{1,7,6}
49290	Midas	3.5	15	1	2011	{6,7}
49293	The Great King, Sejong	0	1	1	2008	{6,45}
49296	Dear My Friends	4.64	36	1	2016	{1,10,6}
49322	Beautiful Gong Shim	4.04	461	1	2016	{6,7,1}
49329	My Daughter Seo Young	4	3	1	2012	{7,10,6}
49330	The Flower in Prison	4.25	26	1	2016	{6,45}
49345	Cinderella's Sister	3.4	11	1	2010	{7,6}
49368	Heartstrings	4.29	11	1	2011	{7,6,1,32}
49399	Smile, You	3	2	1	2009	{7,10,1,6}
49453	Police Unit 38	4.06	301	1	2016	{1,6,28}
49468	Myung Wol the Spy	4.67	5	1	2011	{1,7,6}
49473	Cloud Stairs	0	2	1	2006	{7,6}
49480	Several Questions That Make Us Happy	0	0	1	2007	{7,1,6}
49483	Oh! Pil Seung and Bong Soon Young	0	0	1	2004	{6,7,1}
49495	Pure Love	0	0	1	2013	{10,6,1}
49505	Ojakgyo Brothers	4	6	1	2011	{7,10,6}
49507	Two Mothers	0	2	1	2014	{10,7,6}
49511	Cinderella Man	3	3	1	2009	{10,7,6}
49517	Someday	3.5	2	1	2006	{7,6}
49523	Cheer Up, Mr. Kim!	0	0	1	2012	{1,7,10}
49532	Until We Can Love	0	0	1	1996	{7,6}
49537	Kimcheed Radish Cubes	4	1	1	2007	{6,7}
49547	What Happens to My Family?	5	3	1	2014	{10,1,7}
49551	Medical Gibang Cinema	3	4	1	2007	{42,6,45}
49559	The Queen of Office	3.5	4	1	2013	{1,6,7}
49571	Pentagon Maker	4	23	1	2016	\N
49581	Jeon Woo Chi	3.67	8	1	2012	{4,7,12}
49611	Beautiful Mind	4.41	207	1	2016	{35,6,26}
49613	Sweet 18	2.6	8	1	2004	{1,6,7}
49616	Housewife's Rebellion	0	0	1	2000	{1,6,7}
49619	The Iron Empress	0	1	1	2009	{45,4,27,6}
49625	Baek Hee Has Returned	4	30	1	2016	{10,6,1}
49631	My Life's Golden Age	0	0	1	2008	{10,6,7}
49635	Unexpected You	4.5	5	1	2012	{10,1,7,6}
49637	TV Novel: Stepmother	0	0	1	2001	{10,6}
49639	1 Night 2 Days	4.92	24	3	2007	\N
49640	Life is Beautiful	0	0	1	2001	{7,6}
49649	Real Men	4.8	14	2	2013	\N
49650	Wanted	4.39	144	1	2016	{28,6,26,4}
49660	My Mom! Super Mom!	0	1	1	2007	{10,6,18}
49668	Invincible Parachute Agent	1	2	1	2006	{1,6,4,7,105}
49675	Rock Rock Rock	4	5	1	2010	{6,32}
49676	Call of the Country	4	1	1	2010	{7,6,1}
49678	Witch Yoo Hee	4	14	1	2007	{6,1,7}
49684	Duet Song Festival	5	7	1	2016	{32}
49705	d.o.b: Dance or Band	4.33	13	1	2016	\N
49747	The Invisible Man	0	0	1	2006	{6}
49758	Love & Marriage	3.75	8	1	2008	{6,7}
49812	The Unusual Family	4	15	1	2016	{6,10}
49813	A Look at Myself	5	8	1	2015	\N
49821	Taste of Others	5	13	1	2015	\N
49824	Padam Padam	0	1	1	2011	{6,7}
49838	Kyung Sook's Father	0	1	1	2009	{6,10,1}
49845	The Bride Mask	0	1	1	2012	{6,4,7}
49860	The Women of Our Home	0	0	1	2011	{10,6,7}
49866	Tokyo Shower	4	1	1	2008	{6,7}
49883	TV Novel: Sam Saeng	0	1	1	2013	{10,7,35,6}
49892	Ruby Ring	0	1	1	2013	{10,7,6}
49904	I'll Give You Everything	0	1	1	2009	{7,6}
49913	Jealousy Incarnate	4.27	478	1	2016	{1,6,7}
49920	I Believe in Love	4	1	1	2011	{6,10,7}
49922	The Good Wife	4.39	238	1	2016	{6}
49945	The Devil	4	5	1	2007	{28,6,26,25}
49950	W	4.54	1758	1	2016	{6,7,26}
49965	Little Girl Detective	3	1	1	2012	{1}
49983	The Legend of the Blue Sea	4.3	1038	1	2016	{7,12,1}
49984	On the Way to the Airport	4.11	51	1	2016	{7,6}
49986	Age of Youth	4.73	359	1	2016	{6,7,1}
49994	Moon Lovers: Scarlet Heart Ryeo	4.59	1377	1	2016	{45,7,12}
50011	Fan Heart Attack Idol TV	4.71	35	1	\N	\N
50028	Happiness in the Wind	0	1	1	2010	{10,6,7}
50054	Entourage	3.78	295	1	2016	{1,6}
50055	Hero	4	1	1	2012	{12,4}
50087	Invincible Lee Pyung Kang	3.5	5	1	2009	{7,1,6}
50091	The Queen Returns	0	1	1	2009	{6,7}
50092	I'm Going to Touch You	3.57	55	1	2016	{6,7,1}
50093	Cinderella and the Four Knights	4.25	1325	1	2016	{7,1,6}
50095	Immutable Law of First Love	5	2	1	2015	{7,6}
50116	Sharp	0	1	3	2003	{7,6,1}
50122	Tomorrow Boy	3.61	55	1	2016	{6,7}
50123	Sang Doo, Let's Go to School	4	4	1	2003	{7,1,6}
50144	Resurrection	0	1	1	2005	{6,26}
50214	The Woman Who Still Wants to Marry	0	2	1	2010	{6}
50215	Destined to Love	0	2	1	2007	{7,6}
50239	Likeable or Not	0	1	1	2007	{7,6}
50254	Devil's Diary	3.79	62	1	2016	{1,6,7}
50274	Second to Last Love	3.82	50	1	2016	{42,6,7}
50277	The Collaboration	4.5	18	1	2016	\N
50303	Running	0	3	1	2010	{6}
50319	Incomplete Life	5	2	1	2014	{6}
50323	A Better Tomorrow	3.2	8	1	2014	{7,6}
50325	Lily Fever	3.14	12	1	2015	{6,7}
50342	Women's Secret	3	9	1	2016	{6}
50345	Star's Echo	0	3	1	2004	{6,7}
50352	Boys24	4.44	31	1	2016	\N
50358	Hwarang	4.56	863	1	2016	{6,45,7}
50376	Evasive Inquiry Agency	4.5	5	1	2007	{7,25,1}
50378	Liar Game	3.6	9	1	2014	{25,6,26}
50381	Puck!	4.6	5	1	2016	{6,44}
50383	Missing Korea	3	5	1	2015	\N
50385	Our Gab Soon	4.08	57	1	2016	{10,7,6}
50397	Key's Knowhow	4.86	12	1	2015	\N
50412	Drinking Solo	4.3	305	1	2016	{1,6,7}
50421	I Live Alone	4	7	1	2013	\N
50422	Hit the Stage	4.57	251	1	2016	\N
50431	Ohlala Couple	3	1	1	2012	{6,7,1}
50444	Rising! Up10tion	4.63	11	1	2015	\N
50452	Love on a Rooftop	0	1	1	2015	{7,6,10}
50453	Special Crime Investigation	0	0	1	2006	{28,25,6}
50459	My Love, Madame Butterfly	3	3	1	2012	{6,10,7}
50465	Sword and Flower	0	2	1	2013	{7,4,6,45}
50478	BTS Bon Voyage	4.87	237	1	2016	{1}
50496	TV Novel: Dear My Sister	0	1	1	2011	{6,45}
50507	Moon Embracing the Sun	0	1	1	2012	{45,6,12,7}
50514	Sistar Showtime	2	7	1	2015	\N
50515	Mamamoo x GFriend Showtime	4.44	20	1	2016	\N
50522	The K2	4.19	753	1	2016	{6,4}
50526	Woman with a Suitcase	3.54	36	1	2016	{7,6}
50527	Weightlifting Fairy Kim Bok Joo	4.7	891	1	2016	{44,7,6}
50544	You Are a Gift	1.5	10	1	2016	{7,6}
50547	Get It Beauty	4.67	7	1	2016	\N
50554	Sad Goodbye	1	1	1	2005	{7,6,10}
50574	I'm Glad I Loved You	0	1	1	2010	{6,10,7}
50580	Fantastic	3.67	66	1	2016	{1,6,7}
50582	Police	0	1	1	1994	{25,6}
50585	Color of Woman	2.75	6	1	2011	{7,6}
50594	Spark	1.33	7	1	2016	{7,6,32}
50718	Salamander Guru	0	2	1	2012	{1}
50725	The Great Seer	0	4	1	2012	{6,7,45,4}
50740	Love and Obsession	0	0	1	2009	{6}
50744	The Wedding Scheme	3	7	1	2012	{7,1}
50774	Korea's Next Top Model	4.25	13	5	2010	\N
50792	Shopping King Louie	4.3	495	1	2016	{7,1,6}
50818	beautiology101	3.67	8	1	2016	{1,6,7}
50859	Childless Comfort	4	2	1	2012	{10,7,1,6}
50866	Scan2Go	0	3	1	2012	{29,4,18}
50881	After the Show Ends	3.95	31	1	2016	{6,7}
50887	That Fool	0	2	1	2009	{7,1,6}
50889	Bad Boys	0	0	1	2000	{6,7}
50900	TV Novel: That Sun in the Sky	0	4	1	2016	{6}
50931	Aftermath	4.5	5	2	2014	{7,12,6}
50940	Blow Breeze	5	8	1	2016	{10,6,7}
50954	You're My Oppa	3.67	4	1	2010	\N
50970	Please Marry Me	0	1	1	2010	{10,6,7}
50977	She is 200 Years Old	2.6	16	1	2015	{7,1,12}
50996	Secret Campus	2	2	1	2006	{6,1}
51013	Standby	0	1	1	2012	{1,6}
51020	Wang's Family	3.67	3	1	2013	{10,6,7,1}
51029	Sweet Stranger and Me	3.84	331	1	2016	{6,7,1}
51075	Sister's Slam Dunk	2.5	9	1	2016	\N
51076	Girl Spirit	3.75	8	1	2016	\N
51093	Dad! Where Are We Going?	5	4	2	2013	\N
51094	My Neighbor, Charles	5	3	1	2015	\N
51095	Gag Concert	0	1	5	2012	{1}
51124	The Sons of Sol Pharmacy House	5	2	1	2009	{7,6}
51125	The Gentlemen of Wolgyesu Tailor Shop	0	5	1	2016	{10,6,1}
51133	Enchanted BASTARZ	5	4	1	2015	\N
51136	Sseom with Block B	3.5	7	1	2016	\N
51139	Something About 1%	4.21	194	1	2016	{7,1}
51157	Youth Over Flowers	4.33	7	4	2014	{50}
51166	[M2] Let's play with Block B	4.83	9	1	2016	\N
51167	Live idol TV - Private life	5	3	1	2016	\N
51206	Saimdang, Light's Diary	4	17	1	2016	{7,6,45}
51216	The Greatest Thing in the World	4	2	1	2013	{6,1,7}
51274	My Wife's Having an Affair This Week	3.88	85	1	2016	{6,7,1}
51276	Goblin	4.75	1452	1	2016	{12,6,7}
51298	Star Show 360	4.35	61	1	2016	\N
51337	Alien Sam	0	0	1	2006	{9,18,1}
51361	Maps	5	2	1	2015	\N
51372	Father, I'll Take Care of You	3	11	1	2016	{10,6}
51378	Advocate	0	0	1	1998	{7,6}
51391	The Day After We Broke Up	4.6	19	1	2016	{32,6,7}
51394	Positive Physique	4.15	200	1	2016	{7,6}
51401	Momin's Room	3.75	10	1	2016	{10,7,6}
51411	Unstoppable High Kick	0	1	1	2006	{1}
51429	Ask Us Anything	4.54	36	1	2015	\N
51430	Hip Hop Tribe 2 : Game of Thrones	4	17	1	2016	\N
51431	Law of the Jungle	4.43	25	29	2011	\N
51439	Hyuna x19	4.8	8	1	2016	\N
51441	Romantic Doctor, Teacher Kim	4.2	154	1	2016	{7,35,6}
51443	Jung Yak Yong	0	2	1	2009	{45,25,6}
51465	Working Mom Parenting Daddy	0	2	1	2016	{1,10,6}
51469	Great Inheritance	5	1	1	2006	{6}
51472	Twice TV	4.5	11	4	2015	\N
51491	Hero	0	1	1	2009	{4,6,28}
51495	Advertising Genius Lee Tae Baek	5	1	1	2013	{6,7}
51496	Hair Show	4	2	1	2011	{6}
51525	Snow Lotus	3.33	4	1	2015	{6,7,12}
51533	Goodbye Wife	0	1	1	2012	{7,6}
51534	Couple Breaking	0	0	1	2007	{6,7}
51540	Bangtan Bomb	4.82	62	1	\N	\N
51556	GOT7 on V app	5	18	1	2015	\N
51557	GOT7's Hard Carry	4.76	82	1	2016	\N
51558	GOT7ing	4.39	42	1	2016	\N
51571	You Are My Destiny	2	1	1	2008	{6,10,7}
51585	My Fair Lady	5	11	1	2016	{6,10}
51586	Voice	4.71	118	1	2017	{28,26}
51590	What's Up with These Kids!?	3	19	1	2016	{6,7}
51602	The Sound of Your Heart	4.5	15	1	2016	{6,1}
51603	Night Light	3.8	34	1	2016	{26,7,6}
51634	Hot Brain: Problematic Men	5	6	1	2015	\N
51635	Missing You	0	2	1	2012	{7,6}
51652	Ice World	0	0	1	2016	{25,6,7}
51670	90 Days of Love	0	0	1	2006	{7,6}
51685	Society Game	5	3	1	2016	\N
51686	Ambition	0	0	1	1994	{45,6,5}
51688	B.A.P's One Fine Day	4.67	25	1	2016	\N
51699	Idols on Fire Jung.Dae.Man	5	2	1	2016	\N
51710	WINNER TV	0	3	1	2015	\N
51741	Golden Pouch	3	5	1	2016	{6,26,10}
51747	BTS on V App	4.64	32	1	2015	\N
51749	BTS Gayo	4.46	34	1	\N	\N
51750	GOT7's Confession	5	9	1	\N	\N
51763	My Love	0	0	1	2006	{6,7}
51798	First Kiss for the Seventh Time	3.67	361	1	2016	{7,6}
51799	Love for a Thousand More	4.1	37	1	2016	{7,32,6}
51809	To Be Continued	3.4	12	1	2015	{12,7}
51820	Drawing, Spring	4	4	1	2014	{7,6}
51874	Mari and Me	5	7	1	2015	\N
51885	The Miracle	3.78	102	1	2016	{12,7,10}
51901	My Romantic Some Recipe	5	4	1	2016	{113,7}
51917	Jang Ok Jung	5	1	1	2013	{45,7,6}
51919	Solomon's Perjury	4.36	77	1	2016	{28,25,114}
51940	ASTRO Project	4.25	10	1	2016	\N
51941	Gfriend Loves Europe	0	1	1	2016	{50}
51950	First Love Again	0	1	1	2016	{10,7}
51959	TV Novel: Big Sister	0	0	1	2008	{6,10}
51994	Golden Fishery	4.75	7	2017	2007	\N
51995	Love is Drop by Drop	0	2	1	2016	{6,7}
51996	Person Who Gives Happiness	0	1	1	2016	{7,10,6}
52003	Introverted Boss	3.7	190	1	2017	{1,7}
52008	Lipstick Prince	4.5	27	1	2016	\N
52009	First Love	0	1	1	1996	{7,6}
52018	Rude Miss Young Ae	0	0	15	2007	{1,7}
52027	My Old Friend	4	3	1	2016	{10,6}
52039	Angel in My Heart	0	0	1	1997	{7,6}
52041	Tree of Heaven	0	0	1	2006	{6}
52043	Argon	0	0	1	2003	{4,6,7}
52096	Missing Nine	4.23	328	1	2017	{5,26,6}
52105	Tomorrow with You	5	53	1	2017	{12,6,7}
52115	Click Your Heart	4	15	1	2016	{7,1}
52127	Queen In Hyun's Man	3	4	1	2012	{1,12,7}
52135	Seventeen One Fine Day	4.71	19	1	\N	\N
52150	Star King	0	1	1	2007	\N
52154	Bong Soon – a Cyborg in Love	5	3	1	2016	{6,7,9}
52169	The Snow Queen	0	0	1	2006	{6,7}
52173	Monsta X-ray	4.93	53	1	2017	\N
52188	Secretly, Greatly	4.5	4	1	2016	\N
52192	Trick & True	5	3	1	2016	\N
52199	Strong Woman Do Bong Soon	4.33	40	1	2017	{4,12,1}
52201	Defendant	4.65	74	1	2017	{114,26}
52206	101st Proposal	0	1	1	2006	{6,7}
52211	Hot and Sweet	4	3	1	2016	{1,7}
52223	Soon Shim	0	0	1	1988	{6}
52230	Apartment	0	0	1	1995	{6}
52231	Chief Kim	4.3	50	1	2017	{1}
52232	Rebel: Thief Who Stole the People	4.75	20	1	2017	{6,45}
52241	Ruby Ruby Love	4.13	19	1	2017	{1,6,7}
52243	Run! BTS!	4.36	27	1	\N	\N
52253	Naked Fireman	4.1	45	1	2017	{6}
52258	ASTRO OK! Ready	0	3	1	2016	{32}
52279	Birth Secret	0	0	1	2013	{1,7,10}
52282	Golden Tambourine	5	5	1	2016	{1}
52288	Don't Hesitate	0	1	1	2009	{6,7}
52294	Brother Disappeared	4	6	1	2017	{6,25}
52297	Attic Cat	0	0	1	2003	{6,7,1}
52320	Love in Your Bosom	0	0	1	1994	{6,7}
52337	Invitation	0	0	1	1999	{6,7}
52340	Secret Love	0	0	1	2014	{7,12,6}
52341	When a Man Falls in Love	0	0	1	2013	{7,6}
52342	The Universe's Star	4.29	81	1	2017	{12,7}
52343	Romance Full of Life	0	12	1	2017	{7,12}
52344	Queen of the Ring	0	13	1	2017	{7,12}
52355	New Journey to the West	4.75	17	3	2015	\N
52358	Lovelyz in Wonderland	0	1	1	2016	\N
52364	Ruler: Master of the Mask	0	2	1	\N	{6,45}
52365	Topp Dogg: All-Kill	5	3	1	2016	\N
52375	Show Me the Money	0	0	5	2012	\N
52391	Found You, Oh My Girl	0	1	1	2016	\N
52424	Beating Heart	0	0	1	2005	{7,6,10}
52446	Temptation	0	0	1	2014	{6,7}
52450	Strong Family	0	1	1	2017	{10,1}
52455	88 Street	3	1	1	2016	{6}
